,id,year,sibid1,south14,momwork,dadwork,momhgc,dadhgc,numsib,religkid,relignow,race,sex,afqtrev,height,health,weight,drnkev,drnkmo,drnk6m,days,perday,gtint,wgsal,famsz,faminc,povst,empst,region,marst,higrad,age,hrswrk,wkswrk,wksue,wksolf,urbrur,numjob,numkid,wdad14,wmom14,hvsib,urate,logwksue,logdays,logwgsal,sqdays,cubdays,age21,wkdrnk,logage,sqrdays,avgincome
0,2213,94,2211.0,1.0,0,0,12,12,5.0,,2.0,2,1,5,73.0,0.0,175.0,1,0,0,0,0,0,14000.0,4,14000.0,1.0,3,3,1.0,11,29,1935,41,11,0,0.0,9.0,0,1.0,1.0,1.0,4.5,2.3978953,,9.546813,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
1,3749,94,3750.0,0.0,1,0,12,12,3.0,7.0,7.0,3,2,4,64.0,0.0,140.0,1,0,0,0,0,0,0.0,4,,,3,2,1.0,12,35,1212,52,0,0,1.0,6.0,0,0.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
2,12305,89,12304.0,1.0,0,0,9,0,4.0,2.0,2.0,2,1,10,75.0,0.0,210.0,1,0,0,0,0,0,20000.0,7,40000.0,0.0,1,3,2.0,11,28,2455,52,0,0,1.0,5.0,5,0.0,1.0,1.0,4.5,,,9.903487,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
3,4520,94,4521.0,0.0,1,0,15,16,5.0,2.0,2.0,3,1,58,72.0,0.0,350.0,1,0,0,0,0,0,35000.0,5,35000.0,0.0,1,4,2.0,12,36,3984,52,0,0,1.0,12.0,3,0.0,1.0,1.0,7.5,,,10.463103,0.0,0.0,1.0,0.0,3.583519,0.0,13410.907
4,676,89,673.0,0.0,0,1,9,12,6.0,2.0,7.0,2,1,4,72.0,0.0,183.0,1,0,0,0,0,0,9000.0,5,19700.0,0.0,1,2,2.0,12,25,2080,52,0,0,1.0,6.0,3,1.0,1.0,1.0,4.5,,,9.1049795,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
5,12303,94,,1.0,0,1,7,7,4.0,2.0,2.0,2,2,19,62.0,0.0,250.0,1,0,0,0,0,0,13000.0,4,48000.0,0.0,1,3,2.0,12,32,2035,52,0,0,0.0,1.0,2,1.0,1.0,0.0,4.5,,,9.472705,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
6,6227,94,6226.0,1.0,1,1,12,12,4.0,2.0,2.0,2,2,32,62.0,0.0,155.0,1,0,0,0,0,0,27000.0,7,27000.0,0.0,1,3,3.0,13,33,2228,52,0,0,1.0,12.0,2,1.0,1.0,1.0,4.5,,,10.203592,0.0,0.0,1.0,0.0,3.4965076,0.0,13410.907
7,7448,89,,1.0,0,0,9,11,2.0,9.0,9.0,2,2,4,69.0,0.0,110.0,0,0,0,0,0,0,0.0,5,86832.0,0.0,3,3,1.0,12,25,0,0,0,52,1.0,3.0,3,0.0,1.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
8,8206,89,,0.0,0,1,0,12,5.0,1.0,1.0,1,1,39,62.0,0.0,187.0,0,0,0,0,0,0,16500.0,8,18540.0,1.0,1,4,2.0,12,30,2418,52,0,0,1.0,6.0,6,0.0,1.0,0.0,4.5,,,9.711116,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
9,4127,89,4128.0,1.0,1,0,12,12,3.0,2.0,2.0,3,1,68,63.0,0.0,125.0,1,0,0,0,0,0,17500.0,1,17505.0,0.0,1,3,1.0,13,27,2256,52,0,0,1.0,6.0,0,0.0,1.0,1.0,4.5,,,9.769957,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
10,8764,89,8765.0,0.0,0,1,11,9,10.0,2.0,2.0,3,2,28,60.0,0.0,138.0,1,0,0,0,0,0,9800.0,6,,,1,2,3.0,12,27,2080,52,0,0,1.0,1.0,0,0.0,1.0,1.0,7.5,,,9.190138,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
11,2736,89,2737.0,1.0,0,1,11,10,1.0,2.0,2.0,3,2,53,67.0,0.0,115.0,1,0,0,0,0,0,15900.0,3,28900.0,0.0,1,3,3.0,12,25,2180,52,0,0,0.0,7.0,1,1.0,1.0,1.0,4.5,,,9.674074,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
12,4580,89,4581.0,0.0,1,1,0,15,10.0,2.0,2.0,3,2,57,70.0,0.0,118.0,1,0,0,0,0,0,0.0,3,25000.0,0.0,1,4,2.0,12,30,0,0,8,44,1.0,8.0,1,1.0,1.0,1.0,4.5,2.0794415,,,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
13,575,89,576.0,0.0,0,1,12,16,4.0,9.0,9.0,3,1,99,72.0,0.0,215.0,1,0,0,0,0,0,27000.0,6,32000.0,0.0,1,4,2.0,19,32,2080,52,0,0,1.0,7.0,4,1.0,1.0,1.0,7.5,,,10.203592,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
14,7592,89,,1.0,0,1,6,8,2.0,7.0,7.0,1,1,36,,0.0,160.0,1,0,0,0,0,0,33000.0,4,38300.0,0.0,1,3,1.0,13,25,2524,52,0,0,1.0,9.0,0,1.0,1.0,0.0,4.5,,,10.404263,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
15,8687,89,,1.0,0,1,6,7,3.0,2.0,2.0,2,1,19,67.0,0.0,170.0,1,0,0,0,0,0,22000.0,1,22000.0,0.0,1,3,3.0,16,30,3120,52,0,0,1.0,11.0,0,0.0,0.0,0.0,4.5,,,9.998797,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
16,2744,89,2745.0,1.0,0,1,12,11,2.0,2.0,2.0,3,2,43,64.0,1.0,110.0,1,0,0,0,0,0,2100.0,3,24350.0,0.0,3,3,2.0,14,31,560,14,4,34,0.0,4.0,1,1.0,1.0,1.0,4.5,1.3862944,,7.6496925,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
17,8677,89,8676.0,1.0,1,0,10,8,6.0,2.0,2.0,2,1,13,,0.0,148.0,0,0,0,0,0,0,0.0,1,0.0,1.0,2,3,3.0,11,30,2240,40,5,7,1.0,11.0,0,0.0,1.0,1.0,4.5,1.609438,,,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
18,4362,89,,0.0,1,0,6,7,7.0,7.0,7.0,1,1,80,71.0,0.0,165.0,1,0,0,0,0,0,24500.0,4,30200.0,0.0,1,4,1.0,12,30,1880,47,0,5,1.0,3.0,0,0.0,1.0,0.0,4.5,,,10.106428,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
19,11948,89,,1.0,0,0,5,0,4.0,7.0,7.0,1,2,54,60.0,0.0,180.0,1,0,0,0,0,0,12800.0,3,18800.0,0.0,1,3,2.0,12,29,2080,52,0,0,1.0,5.0,1,1.0,1.0,0.0,10.5,,,9.4572,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
20,4570,94,4569.0,0.0,1,1,12,12,9.0,7.0,7.0,3,2,77,67.0,0.0,149.0,1,0,0,0,0,0,4000.0,4,17001.0,0.0,3,4,3.0,17,31,1098,14,0,38,1.0,6.0,3,0.0,1.0,1.0,10.5,,,8.294049,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
21,11865,94,,0.0,1,1,15,16,4.0,3.0,2.0,3,2,61,68.0,0.0,138.0,1,0,0,0,0,0,16000.0,3,41001.0,0.0,2,4,3.0,12,30,1920,48,3,1,1.0,17.0,1,0.0,1.0,0.0,4.5,1.0986123,,9.680344,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
22,8697,89,8698.0,1.0,1,1,6,5,7.0,2.0,2.0,2,2,20,65.0,0.0,117.0,1,0,0,0,0,0,17000.0,3,71000.0,0.0,1,3,2.0,16,28,1862,47,0,5,1.0,7.0,1,1.0,1.0,1.0,1.5,,,9.740969,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
23,2208,89,2209.0,1.0,1,0,12,12,3.0,9.0,9.0,2,1,21,67.0,0.0,155.0,1,0,0,0,0,0,22000.0,3,22000.0,0.0,3,3,1.0,12,27,1885,46,6,0,0.0,14.0,0,0.0,1.0,1.0,4.5,1.7917595,,9.998797,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
24,4525,94,,0.0,0,0,14,14,0.0,7.0,7.0,3,2,34,65.0,0.0,170.0,1,0,0,0,0,0,1500.0,5,,,3,4,3.0,15,30,120,3,18,31,1.0,11.0,1,0.0,1.0,0.0,7.5,2.8903718,,7.3132205,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
25,6179,89,6180.0,1.0,0,1,8,8,7.0,2.0,2.0,2,2,12,72.0,0.0,140.0,0,0,0,0,0,0,8000.0,7,,,1,3,1.0,12,31,1590,48,0,4,1.0,8.0,1,1.0,1.0,1.0,4.5,,,8.987197,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
26,2768,89,2769.0,1.0,0,1,5,0,7.0,9.0,9.0,2,1,11,68.0,0.0,175.0,1,0,0,0,0,0,52300.0,5,,,1,3,2.0,12,28,3228,52,0,0,1.0,7.0,3,1.0,1.0,1.0,4.5,,,10.864752,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
27,3739,94,3740.0,0.0,0,1,12,12,3.0,7.0,7.0,3,2,61,65.0,0.0,135.0,1,0,0,0,0,0,27000.0,3,96972.0,0.0,1,2,2.0,12,34,1640,41,2,9,1.0,2.0,1,1.0,1.0,1.0,7.5,0.6931472,,10.203592,0.0,0.0,1.0,0.0,3.5263605,0.0,13410.907
28,5614,89,5612.0,1.0,1,1,12,12,7.0,2.0,2.0,2,2,14,60.0,0.0,140.0,1,0,0,0,0,0,350.0,5,18769.0,0.0,1,4,2.0,12,25,168,4,0,0,1.0,8.0,3,1.0,1.0,1.0,1.5,,,5.857933,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
29,2772,94,2770.0,1.0,0,1,12,16,10.0,9.0,9.0,2,1,13,72.0,0.0,238.0,1,0,0,0,0,0,28000.0,4,40892.0,0.0,1,3,2.0,12,30,2160,48,4,0,0.0,14.0,2,1.0,1.0,1.0,7.5,1.3862944,,10.23996,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
30,10536,89,10537.0,0.0,0,0,1,3,6.0,9.0,9.0,1,2,41,59.0,0.0,100.0,1,0,0,0,0,0,4000.0,5,22600.0,0.0,2,4,1.0,12,26,810,46,2,4,1.0,8.0,0,1.0,1.0,1.0,10.5,0.6931472,,8.294049,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
31,2781,89,,1.0,0,1,8,5,4.0,9.0,9.0,3,2,54,67.0,0.0,145.0,1,0,0,0,0,0,0.0,5,22960.0,0.0,3,3,2.0,12,30,0,0,0,52,0.0,1.0,3,1.0,1.0,0.0,10.5,,,,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
32,9789,89,9790.0,0.0,0,1,12,10,4.0,7.0,7.0,1,2,45,63.0,0.0,130.0,1,0,0,0,0,0,0.0,4,27050.0,0.0,1,4,2.0,12,26,1649,34,0,18,1.0,12.0,2,0.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
33,6429,89,,1.0,1,1,11,2,4.0,0.0,9.0,2,2,8,66.0,0.0,159.0,0,0,0,0,0,0,2500.0,6,11500.0,1.0,3,3,2.0,12,25,1520,38,10,4,0.0,3.0,4,1.0,1.0,0.0,4.5,2.3025851,,7.824046,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
34,2785,89,2786.0,1.0,0,1,12,6,2.0,2.0,9.0,3,2,35,69.0,0.0,198.0,1,0,0,0,0,0,0.0,3,22000.0,0.0,1,3,2.0,12,29,0,0,0,0,0.0,8.0,1,1.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
35,11664,94,,1.0,1,1,10,0,5.0,0.0,2.0,2,1,15,72.0,0.0,230.0,1,0,0,0,0,0,4000.0,1,9427.0,0.0,1,2,3.0,12,34,600,18,0,34,1.0,16.0,0,1.0,1.0,0.0,4.5,,,8.294049,0.0,0.0,1.0,0.0,3.5263605,0.0,13410.907
36,6505,89,,1.0,1,1,9,0,5.0,2.0,2.0,2,2,7,61.0,0.0,110.0,1,0,0,0,0,0,6099.0,2,14099.0,0.0,3,3,2.0,12,25,2080,52,0,0,0.0,6.0,0,0.0,1.0,0.0,4.5,,,8.71588,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
37,3525,89,,0.0,0,1,12,12,2.0,1.0,0.0,3,1,98,68.0,0.0,160.0,1,0,0,0,0,0,53000.0,1,61300.0,0.0,1,3,1.0,16,31,2080,52,0,0,1.0,9.0,0,1.0,1.0,0.0,4.5,,,10.878047,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
38,4083,89,,1.0,0,0,10,3,6.0,2.0,2.0,3,2,17,64.0,,170.0,1,0,0,0,0,0,0.0,2,30000.0,0.0,3,3,2.0,12,24,0,0,0,52,0.0,8.0,0,1.0,1.0,0.0,10.5,,,,0.0,0.0,1.0,0.0,3.1780539,0.0,13410.907
39,8346,94,8345.0,0.0,1,0,16,12,2.0,7.0,7.0,1,2,29,62.0,0.0,170.0,1,0,0,0,0,0,15000.0,4,30800.0,0.0,1,4,2.0,20,30,2156,52,0,0,1.0,10.0,2,0.0,1.0,1.0,16.5,,,9.615806,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
40,7051,89,7052.0,0.0,1,1,9,4,5.0,0.0,0.0,3,2,4,,0.0,90.0,1,0,0,0,0,0,14000.0,3,,,1,2,2.0,8,27,2080,52,0,0,0.0,3.0,1,1.0,1.0,1.0,7.5,,,9.546813,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
41,6554,89,,1.0,1,1,7,1,3.0,2.0,2.0,3,2,18,62.0,1.0,118.0,1,0,0,0,0,0,8500.0,2,12640.0,0.0,1,3,3.0,8,32,1562,39,13,0,0.0,6.0,1,1.0,1.0,0.0,4.5,2.5649493,,9.047821,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
42,2329,94,2328.0,1.0,0,1,10,12,3.0,5.0,1.0,3,1,68,71.0,0.0,250.0,1,0,0,0,0,0,31947.0,4,47776.0,0.0,1,3,2.0,16,35,2530,52,0,0,1.0,2.0,2,1.0,1.0,1.0,7.5,,,10.371834,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
43,6217,94,6215.0,1.0,0,1,11,5,13.0,2.0,2.0,2,2,6,64.0,1.0,140.0,0,0,0,0,0,0,0.0,5,1969.0,1.0,2,3,1.0,12,31,0,0,10,42,1.0,2.0,1,1.0,1.0,1.0,4.5,2.3025851,,,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
44,2222,89,,1.0,0,1,12,18,2.0,2.0,2.0,3,1,97,67.0,0.0,160.0,1,0,0,0,0,0,6000.0,1,6000.0,0.0,1,3,1.0,16,31,1910,47,0,0,1.0,11.0,0,1.0,1.0,0.0,1.5,,,8.699514,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
45,9749,94,,1.0,1,0,13,13,2.0,2.0,2.0,2,2,75,,0.0,170.0,1,0,0,0,0,0,47000.0,1,47150.0,0.0,1,3,3.0,17,37,2144,52,0,0,1.0,6.0,0,0.0,1.0,0.0,4.5,,,10.757903,0.0,0.0,1.0,0.0,3.6109178,0.0,13410.907
46,2811,89,2812.0,1.0,1,1,10,12,3.0,5.0,5.0,3,1,19,73.0,0.0,228.0,1,0,0,0,0,0,10378.0,2,18504.0,0.0,1,3,2.0,12,26,1800,45,7,0,0.0,6.0,0,1.0,1.0,1.0,7.5,1.9459101,,9.247443,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
47,11949,94,,1.0,0,1,9,1,3.0,7.0,7.0,3,2,15,60.0,0.0,120.0,1,0,0,0,0,0,18000.0,2,41000.0,0.0,1,3,1.0,12,30,3379,52,0,0,1.0,7.0,1,1.0,1.0,0.0,4.5,,,9.798127,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
48,4082,89,,1.0,1,0,0,0,2.0,0.0,0.0,3,1,6,68.0,,190.0,1,0,0,0,0,0,0.0,8,8820.0,1.0,3,3,2.0,10,29,190,5,0,47,0.0,7.0,6,0.0,1.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
49,16,89,,0.0,0,1,12,12,3.0,7.0,7.0,3,2,57,63.0,0.0,134.0,1,0,0,0,0,0,36500.0,2,47676.0,0.0,1,1,2.0,13,30,2641,52,0,0,1.0,9.0,0,1.0,1.0,0.0,4.5,,,10.505068,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
50,8846,89,,0.0,1,1,12,12,2.0,5.0,5.0,3,1,66,67.0,0.0,148.0,1,0,0,0,0,0,20400.0,5,40480.0,0.0,1,1,2.0,12,29,2080,52,0,0,0.0,1.0,3,1.0,1.0,0.0,4.5,,,9.92329,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
51,5805,89,,1.0,0,0,8,0,13.0,7.0,7.0,1,2,35,63.0,0.0,180.0,1,0,0,0,0,0,10300.0,3,13000.0,0.0,1,3,3.0,12,30,2080,52,0,0,1.0,4.0,2,0.0,1.0,0.0,10.5,,,9.2399,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
52,2828,89,2829.0,0.0,1,1,1,1,3.0,7.0,7.0,3,2,18,59.0,1.0,98.0,1,0,0,0,0,0,7000.0,8,52400.0,0.0,1,1,2.0,10,28,1510,44,0,0,1.0,4.0,3,1.0,1.0,1.0,4.5,,,8.853665,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
53,2829,89,2828.0,0.0,1,1,1,4,3.0,7.0,7.0,3,2,5,61.0,0.0,145.0,1,0,0,0,0,0,17000.0,3,39000.0,0.0,1,4,2.0,12,26,1900,40,0,12,1.0,11.0,1,1.0,1.0,1.0,4.5,,,9.740969,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
54,6774,94,6775.0,0.0,0,1,2,1,12.0,7.0,7.0,1,2,17,59.0,0.0,119.0,1,0,0,0,0,0,0.0,5,15048.0,1.0,3,1,3.0,14,35,0,0,0,52,1.0,6.0,4,1.0,1.0,1.0,10.5,,,,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
55,6186,89,,1.0,1,1,14,6,10.0,2.0,2.0,2,1,25,69.0,1.0,160.0,1,0,0,0,0,0,18627.0,4,20627.0,0.0,1,3,2.0,13,29,2080,52,0,0,1.0,7.0,2,1.0,0.0,0.0,4.5,,,9.832367,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
56,6139,94,6140.0,1.0,0,1,12,10,1.0,2.0,2.0,2,2,37,65.0,0.0,185.0,1,0,0,0,0,0,26000.0,2,53000.0,0.0,1,3,2.0,16,32,2080,52,0,0,1.0,8.0,0,0.0,0.0,1.0,4.5,,,10.165852,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
57,2483,89,,0.0,0,1,10,11,1.0,5.0,0.0,3,2,27,64.0,0.0,147.0,1,0,0,0,0,0,6000.0,4,20000.0,0.0,1,2,2.0,12,32,1672,49,0,3,0.0,9.0,2,1.0,1.0,0.0,7.5,,,8.699514,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
58,12136,89,,1.0,1,1,8,0,2.0,5.0,5.0,3,2,17,,0.0,200.0,1,0,0,0,0,0,250.0,4,24250.0,0.0,3,3,2.0,8,29,180,4,0,48,1.0,2.0,0,0.0,1.0,0.0,4.5,,,5.521461,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
59,2967,94,2968.0,0.0,1,0,9,8,4.0,7.0,0.0,1,1,14,70.0,0.0,158.0,1,0,0,0,0,0,3000.0,2,12000.0,0.0,2,1,1.0,15,30,750,15,17,20,1.0,13.0,0,0.0,1.0,1.0,10.5,2.8332133,,8.006368,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
60,5247,94,,0.0,1,1,13,12,2.0,9.0,0.0,3,2,52,67.0,0.0,255.0,1,0,0,0,0,0,12526.0,4,,,1,4,2.0,12,33,1640,52,0,0,0.0,4.0,2,1.0,1.0,0.0,13.5,,,9.435562,0.0,0.0,1.0,0.0,3.4965076,0.0,13410.907
61,939,89,,0.0,0,1,12,10,5.0,7.0,7.0,3,2,18,66.0,0.0,121.0,1,0,0,0,0,0,0.0,6,35005.0,0.0,3,2,2.0,12,30,0,0,0,52,0.0,1.0,4,1.0,1.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
62,6050,89,6051.0,1.0,1,1,11,11,5.0,2.0,2.0,2,1,1,69.0,1.0,155.0,1,0,0,0,0,0,0.0,3,9680.0,1.0,3,3,2.0,12,26,0,0,6,46,1.0,9.0,1,1.0,1.0,1.0,4.5,1.7917595,,,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
63,1443,94,,0.0,1,0,12,0,2.0,2.0,9.0,3,2,90,66.0,0.0,144.0,1,0,0,0,0,0,5000.0,4,,,1,3,2.0,12,31,1344,52,0,0,1.0,11.0,2,0.0,1.0,0.0,7.5,,,8.517193,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
64,5124,89,,0.0,0,1,12,12,3.0,9.0,9.0,3,2,87,68.0,0.0,214.0,1,0,0,0,0,0,11000.0,1,11096.0,0.0,1,4,1.0,16,30,1958,49,0,3,1.0,7.0,0,1.0,1.0,0.0,7.5,,,9.305651,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
65,12386,89,12387.0,0.0,0,0,3,7,4.0,0.0,0.0,3,1,25,66.0,0.0,160.0,1,0,0,0,0,0,2000.0,3,,,1,4,1.0,12,29,1200,25,27,0,1.0,11.0,0,0.0,1.0,1.0,13.5,3.295837,,7.6009026,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
66,5390,94,,0.0,0,1,12,8,8.0,4.0,4.0,3,1,79,73.0,0.0,175.0,1,0,0,0,0,0,32000.0,6,37100.0,0.0,1,2,2.0,14,36,2716,52,0,0,0.0,2.0,4,1.0,1.0,0.0,7.5,,,10.373491,0.0,0.0,1.0,0.0,3.583519,0.0,13410.907
67,3467,94,3468.0,0.0,1,1,12,12,2.0,7.0,7.0,3,2,42,65.0,0.0,138.0,1,0,0,0,0,0,0.0,4,43100.0,0.0,3,2,2.0,12,36,0,0,0,52,1.0,5.0,2,1.0,1.0,1.0,4.5,,,,0.0,0.0,1.0,0.0,3.583519,0.0,13410.907
68,10032,89,10030.0,0.0,1,1,6,1,8.0,7.0,7.0,1,2,7,62.0,0.0,120.0,0,0,0,0,0,0,0.0,6,14600.0,1.0,3,4,2.0,9,25,0,0,0,52,1.0,1.0,4,1.0,1.0,1.0,4.5,,,,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
69,10162,89,10160.0,0.0,1,0,10,10,5.0,5.0,5.0,2,2,15,66.0,0.0,220.0,1,0,0,0,0,0,6811.0,2,6811.0,1.0,1,3,3.0,12,24,1302,31,0,21,0.0,6.0,1,0.0,1.0,1.0,4.5,,,8.826294,0.0,0.0,1.0,0.0,3.1780539,0.0,13410.907
70,434,94,,0.0,0,1,8,8,4.0,4.0,0.0,3,1,49,72.0,0.0,185.0,1,0,0,0,0,0,35000.0,3,,,1,1,3.0,12,30,2080,52,0,0,1.0,5.0,2,1.0,1.0,0.0,4.5,,,10.463103,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
71,2866,89,2867.0,0.0,0,1,11,12,5.0,7.0,7.0,3,1,50,73.0,1.0,190.0,1,0,0,0,0,0,55000.0,4,87900.0,0.0,1,1,2.0,13,27,3161,52,0,0,1.0,10.0,2,1.0,1.0,1.0,4.5,,,10.915089,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
72,12355,89,12354.0,0.0,0,1,6,2,1.0,0.0,0.0,3,1,77,67.0,0.0,130.0,1,0,0,0,0,0,30000.0,1,30000.0,0.0,1,1,1.0,15,24,2080,52,0,0,1.0,5.0,0,1.0,1.0,1.0,4.5,,,10.308952,0.0,0.0,1.0,0.0,3.1780539,0.0,13410.907
73,6267,94,,1.0,1,1,16,16,1.0,2.0,2.0,2,2,26,65.0,0.0,155.0,1,0,0,0,0,0,18000.0,1,18000.0,0.0,1,3,1.0,16,33,2080,52,0,0,1.0,8.0,0,1.0,1.0,0.0,4.5,,,9.798127,0.0,0.0,1.0,0.0,3.4965076,0.0,13410.907
74,5550,94,5551.0,1.0,1,1,12,7,2.0,2.0,2.0,3,2,8,64.0,0.0,145.0,1,0,0,0,0,0,14768.0,5,28268.0,0.0,1,3,2.0,12,31,2080,52,0,0,0.0,4.0,3,1.0,1.0,1.0,4.5,,,9.600218,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
75,9055,89,9056.0,1.0,0,0,11,10,7.0,2.0,2.0,2,1,4,63.0,0.0,165.0,1,0,0,0,0,0,200.0,3,4510.0,1.0,3,3,1.0,12,29,0,0,34,18,0.0,6.0,0,0.0,1.0,1.0,7.5,3.5263605,,5.2983174,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
76,10097,89,10098.0,1.0,0,1,8,9,8.0,0.0,0.0,3,2,6,66.0,0.0,198.0,0,0,0,0,0,0,0.0,5,11840.0,1.0,3,3,2.0,12,27,0,0,0,52,0.0,2.0,3,1.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
77,2880,94,2881.0,0.0,0,1,12,12,2.0,7.0,7.0,3,2,39,67.0,0.0,150.0,1,0,0,0,0,0,40000.0,3,40030.0,0.0,1,1,3.0,12,35,2080,52,0,0,1.0,6.0,2,1.0,1.0,1.0,7.5,,,10.596635,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
78,2550,89,2551.0,0.0,1,1,12,18,3.0,2.0,2.0,3,1,74,70.0,0.0,175.0,1,0,0,0,0,0,25000.0,4,37000.0,0.0,1,2,2.0,16,29,2185,52,0,0,1.0,15.0,2,1.0,1.0,1.0,7.5,,,10.126631,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
79,2496,89,,0.0,0,0,12,12,1.0,4.0,4.0,3,2,35,67.0,1.0,140.0,1,0,0,0,0,0,17500.0,3,42500.0,0.0,2,3,2.0,12,32,1120,28,0,24,1.0,12.0,1,0.0,1.0,0.0,4.5,,,9.769957,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
80,8988,89,8986.0,1.0,1,1,12,0,3.0,5.0,5.0,2,1,5,68.0,0.0,145.0,1,0,0,0,0,0,3500.0,3,,,3,1,1.0,10,25,1920,48,0,4,1.0,10.0,0,1.0,1.0,1.0,4.5,,,8.160519,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
81,1390,94,1389.0,1.0,1,1,12,12,3.0,2.0,2.0,2,1,25,74.0,0.0,215.0,1,0,0,0,0,0,1500.0,3,21500.0,0.0,3,3,3.0,12,30,160,4,0,48,0.0,6.0,0,0.0,1.0,1.0,7.5,,,7.3132205,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
82,9184,89,,0.0,1,1,12,13,1.0,2.0,6.0,3,1,24,73.0,0.0,196.0,0,0,0,0,0,0,28500.0,2,58500.0,0.0,1,3,2.0,12,29,3506,52,0,0,1.0,10.0,0,1.0,1.0,0.0,4.5,,,10.257659,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
83,7438,94,7439.0,0.0,1,0,12,12,5.0,5.0,5.0,2,2,29,65.0,0.0,127.0,0,0,0,0,0,0,18000.0,5,37000.0,0.0,3,3,2.0,12,32,2080,52,0,0,1.0,4.0,3,0.0,1.0,1.0,7.5,,,9.798127,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
